pk,pk,strength
1027569,1024834,151
1027569,1024834,2161
1027569,1024834,2741
1027647,1024834,151
1027647,1024834,2161
1027647,1024834,2741
1028233,1024834,151
1028233,1024834,2161
1028233,1024834,2741
1028607,1024834,151
1028607,1024834,2161
1028607,1024834,2741
1028723,1024834,151
1028723,1024834,2161
1028723,1024834,2741
1029049,1024834,2526
1029049,1024834,2741
1029180,1024834,151
1029180,1024834,2161
1029180,1024834,2741
1029223,1024834,151
1029223,1024834,2741
1029405,1024834,151
1029405,1024834,2161
1029405,1024834,2741
1029678,1024834,151
1029678,1024834,2161
1029678,1024834,2741
1029714,1024834,151
1029714,1024834,2161
1029714,1024834,2741
1029741,1024834,2161
1029741,1024834,2741
1029793,1024834,151
1029793,1024834,2161
1029793,1024834,2741
1030079,1024834,151
1030079,1024834,2741
1038768,1024834,2161
1038768,1024834,2741
1042028,1024834,2161
1042028,1024834,2892
1042098,1024834,151
1042098,1024834,2741
1047817,1024834,151
1047817,1024834,2161
1047817,1024834,2741
1064235,1024834,151
1064235,1024834,2741
1097986,1024834,151
1097986,1024834,2161
1097986,1024834,2741
1112521,1024834,2161
1112521,1024834,2741
1113636,1024834,151
1113636,1024834,2741
1134091,1024834,151
1138092,1024834,151
1138092,1024834,2161
1138092,1024834,2741
1155255,1024834,151
1232791,1024834,151
1232791,1024834,2741
1262720,1024834,151
1262720,1024834,2161
1262720,1024834,2741
1266560,1024834,151
1266560,1024834,2741
1312311,1024834,151
1312311,1024834,2741
1327619,1024834,151
1327619,1024834,2161
1327619,1024834,2741
1353136,1024834,151
1353136,1024834,2741
1381926,1024834,151
1381926,1024834,2161
1381926,1024834,2741
1405453,1024834,151
1405453,1024834,2741
1409157,1024834,151
1409157,1024834,2161
1409157,1024834,2741
1426069,1024834,151
1426069,1024834,2741
1432708,1024834,151
1432708,1024834,2741
1442047,1024834,151
1442047,1024834,2161
1442047,1024834,2741
1461378,1024834,151
1461378,1024834,2161
1461378,1024834,2741
1507970,1024834,151
1510938,1024834,151
1510938,1024834,2161
1510938,1024834,2741
1533940,1024834,151
1018488,1024837,2861
1019581,1024837,2861
1019581,1024837,8675
1019593,1024837,2861
1019648,1024837,821
1019648,1024837,2861
1019648,1024837,8675
1019833,1024837,2861
1019847,1024837,821
1019847,1024837,2861
1020029,1024837,821
1020029,1024837,2861
1020029,1024837,8675
1020428,1024837,2861
1020596,1024837,821
1020596,1024837,2861
1020644,1024837,821
1020644,1024837,2861
1021168,1024837,821
1021168,1024837,2861
1021411,1024837,821
1021411,1024837,2861
1021433,1024837,821
1021433,1024837,2861
1021751,1024837,5814
1021984,1024837,2861
1022158,1024837,821
1022158,1024837,2861
1022158,1024837,8675
1022160,1024837,821
1022160,1024837,2861
1023067,1024837,821
1023067,1024837,2861
1023068,1024837,821
1023068,1024837,2861
1023103,1024837,821
1023103,1024837,2861
1023560,1024837,821
1023560,1024837,2861
1023674,1024837,821
1023674,1024837,2861
1023682,1024837,2861
1023836,1024837,2861
1023863,1024837,2861
1023920,1024837,2861
1024041,1024837,5814
1024644,1024837,821
1024651,1024837,2861
1024696,1024837,821
1024696,1024837,2861
1024796,1024837,821
1024796,1024837,2861
1024856,1024837,2861
1024919,1024837,821
1024919,1024837,2861
1024919,1024837,5814
1024943,1024837,821
1024943,1024837,2861
1025217,1024837,821
1025217,1024837,2861
1025346,1024837,821
1025346,1024837,2861
1025478,1024837,821
1025478,1024837,2861
1025672,1024837,2861
1025672,1024837,5814
1025757,1024837,5814
1025934,1024837,5814
1026331,1024837,2861
1026331,1024837,8675
1026751,1024837,821
1026751,1024837,2861
1027012,1024837,2861
1027197,1024837,821
1027344,1024837,821
1027344,1024837,2861
1028019,1024837,821
1028019,1024837,5814
1028036,1024837,821
1028036,1024837,2861
1028282,1024837,5814
1028546,1024837,2861
1029052,1024837,821
1029052,1024837,2861
1029260,1024837,821
1029260,1024837,2861
1029337,1024837,821
1029337,1024837,2861
1029370,1024837,2861
1029370,1024837,5814
1029542,1024837,2861
1029542,1024837,5814
1047265,1024837,821
1047265,1024837,2861
1047265,1024837,5814
1062815,1024837,821
1062815,1024837,2861
1062815,1024837,8675
1088433,1024837,2861
1113636,1024837,2861
1113636,1024837,5814
1134140,1024837,821
1134140,1024837,2861
1142018,1024837,821
1142018,1024837,2861
1142018,1024837,8675
1162193,1024837,821
1184758,1024837,2861
1188229,1024837,2861
1189990,1024837,821
1189990,1024837,2861
1212596,1024837,821
1212596,1024837,2861
1215434,1024837,5814
1243144,1024837,2861
1249117,1024837,821
1249117,1024837,2861
1250942,1024837,821
1250942,1024837,2861
1250942,1024837,8675
1255914,1024837,5814
1277749,1024837,2861
1282840,1024837,821
1282840,1024837,2861
1282840,1024837,8675
1302440,1024837,5814
1353136,1024837,2861
1353136,1024837,6301
1353739,1024837,2861
1390346,1024837,821
1390346,1024837,2861
1417672,1024837,2861
1417672,1024837,8675
1423769,1024837,2861
1426069,1024837,2861
1432084,1024837,821
1432708,1024837,2861
1439935,1024837,821
1439935,1024837,2861
1452494,1024837,821
1452494,1024837,2861
1452494,1024837,5814
1511061,1024837,821
1511061,1024837,2861
1533940,1024837,2861
1533940,1024837,5964
1019535,1024849,11719
1019952,1024849,6484
1020805,1024849,335
1020805,1024849,2769
1023573,1024849,335
1023573,1024849,5449
1025410,1024849,12905
1027597,1024849,335
1027684,1024849,15035
1028521,1024849,7945
1134585,1024849,335
1134585,1024849,2769
1134585,1024849,8858
1158289,1024849,335
1158289,1024849,2769
1444870,1024849,11474
1026392,1024851,6240
1018488,1024856,2861
1019581,1024856,2861
1019593,1024856,2861
1019648,1024856,2861
1019833,1024856,2861
1019847,1024856,2861
1020029,1024856,2861
1020428,1024856,2861
1020596,1024856,2861
1020644,1024856,2861
1021168,1024856,2861
1021411,1024856,2861
1021433,1024856,2861
1021984,1024856,2861
1022158,1024856,2861
1022160,1024856,2861
1023067,1024856,2861
1023068,1024856,2861
1023103,1024856,2861
1023560,1024856,2861
1023674,1024856,2861
1023674,1024856,2981
1023682,1024856,2861
1023836,1024856,2861
1023863,1024856,2861
1023863,1024856,3257
1023920,1024856,2861
1024651,1024856,2861
1024696,1024856,2861
1024796,1024856,2861
1024837,1024856,2861
1024919,1024856,2861
1024943,1024856,2861
1025217,1024856,2861
1025346,1024856,2861
1025478,1024856,2861
1025672,1024856,2861
1026331,1024856,2861
1026751,1024856,2861
1027012,1024856,2861
1027344,1024856,2861
1028036,1024856,2861
1028546,1024856,2861
1029052,1024856,2861
1029260,1024856,2861
1029337,1024856,2861
1029370,1024856,2861
1029542,1024856,2861
1047265,1024856,2861
1062815,1024856,2861
1088433,1024856,2861
1113636,1024856,2861
1134140,1024856,2861
1142018,1024856,2861
1184758,1024856,2861
1188229,1024856,2861
1189990,1024856,2861
1189990,1024856,2981
1189990,1024856,5237
1212596,1024856,2861
1243144,1024856,2861
1249117,1024856,2861
1250942,1024856,2861
1277749,1024856,2861
1282840,1024856,2861
1353136,1024856,2861
1353739,1024856,2861
1390346,1024856,2861
1417672,1024856,2861
1423769,1024856,2861
1426069,1024856,2861
1432708,1024856,2861
1439935,1024856,2861
1452494,1024856,2861
1511061,1024856,2861
1533940,1024856,2861
1019628,1024865,2192
1019628,1024865,3318
1019833,1024865,3318
1020955,1024865,2192
1022485,1024865,3318
1024709,1024865,3318
1025674,1024865,3318
1026364,1024865,3318
1027629,1024865,3318
1028930,1024865,2192
1028930,1024865,3318
1242139,1024865,3318
1242139,1024865,3653
1405453,1024865,3318
1018511,1024884,8401
1019580,1024884,8401
1019602,1024884,8401
1020477,1024884,8401
1020633,1024884,11232
1020851,1024884,8401
1020933,1024884,8401
1020983,1024884,10044
1021155,1024884,8401
1021780,1024884,8401
1021799,1024884,13119
1021888,1024884,13484
1021984,1024884,8401
1022111,1024884,12966
1022345,1024884,8401
1023342,1024884,12996
1023354,1024884,12966
1023979,1024884,19267
1024036,1024884,12966
1024050,1024884,8401
1024260,1024884,8401
1024264,1024884,8401
1024364,1024884,8401
1024481,1024884,12815
1024646,1024884,9618
1024702,1024884,11597
1024774,1024884,8401
1025272,1024884,12966
1025772,1024884,12996
1026032,1024884,8401
1026143,1024884,12996
1027491,1024884,12966
1027598,1024884,8401
1028025,1024884,12266
1028448,1024884,12966
1029015,1024884,15311
1029226,1024884,13423
1029382,1024884,12935
1029400,1024884,8401
1030126,1024884,12570
1067955,1024884,8401
1087976,1024884,12601
1139836,1024884,10258
1172258,1024884,12358
1184758,1024884,8401
1224524,1024884,10317
1311026,1024884,8401
1330635,1024884,11079
1378757,1024884,12266
1423769,1024884,8401
1020383,1024902,2800
1020428,1024902,2527
1024019,1024902,1917
1025792,1024902,1917
1025859,1024902,4565
1018488,1024919,2861
1019581,1024919,2861
1019581,1024919,8675
1019593,1024919,2861
1019648,1024919,821
1019648,1024919,2861
1019648,1024919,8675
1019833,1024919,2861
1019847,1024919,821
1019847,1024919,2861
1020029,1024919,821
1020029,1024919,2861
1020029,1024919,8675
1020428,1024919,2861
1020596,1024919,821
1020596,1024919,2861
1020644,1024919,821
1020644,1024919,2861
1021168,1024919,821
1021168,1024919,2861
1021411,1024919,821
1021411,1024919,2861
1021433,1024919,821
1021433,1024919,2861
1021751,1024919,5814
1021984,1024919,2861
1022158,1024919,821
1022158,1024919,2861
1022158,1024919,8675
1022160,1024919,821
1022160,1024919,2861
1023067,1024919,821
1023067,1024919,2861
1023068,1024919,821
1023068,1024919,2861
1023103,1024919,821
1023103,1024919,2861
1023560,1024919,821
1023560,1024919,2861
1023674,1024919,821
1023674,1024919,2861
1023682,1024919,2861
1023836,1024919,2861
1023863,1024919,2861
1023920,1024919,2861
1024041,1024919,5814
1024644,1024919,821
1024651,1024919,2861
1024696,1024919,821
1024696,1024919,2861
1024796,1024919,821
1024796,1024919,2861
1024837,1024919,821
1024837,1024919,2861
1024837,1024919,5814
1024856,1024919,2861
1024943,1024919,821
1024943,1024919,2861
1025217,1024919,821
1025217,1024919,2861
1025346,1024919,821
1025346,1024919,2861
1025478,1024919,821
1025478,1024919,2861
1025672,1024919,2861
1025672,1024919,5814
1025757,1024919,5814
1025934,1024919,5814
1026331,1024919,2861
1026331,1024919,8675
1026751,1024919,821
1026751,1024919,2861
1027012,1024919,2861
1027197,1024919,821
1027344,1024919,821
1027344,1024919,2861
1028019,1024919,821
1028019,1024919,5814
1028036,1024919,821
1028036,1024919,2861
1028282,1024919,5814
1028546,1024919,2861
1029052,1024919,821
1029052,1024919,2861
1029260,1024919,821
1029260,1024919,2861
1029337,1024919,821
1029337,1024919,2861
1029370,1024919,2861
1029370,1024919,5814
1029542,1024919,2861
1029542,1024919,5814
1047265,1024919,821
1047265,1024919,2861
1047265,1024919,5814
1062815,1024919,821
1062815,1024919,2861
1062815,1024919,8675
1088433,1024919,2861
1113636,1024919,2861
1113636,1024919,5814
1134140,1024919,821
1134140,1024919,2861
1142018,1024919,821
1142018,1024919,2861
1142018,1024919,8675
1162193,1024919,821
1184758,1024919,2861
1188229,1024919,2861
1189990,1024919,821
1189990,1024919,2861
1212596,1024919,821
1212596,1024919,2861
1215434,1024919,5814
1243144,1024919,2861
1249117,1024919,821
1249117,1024919,2861
1250942,1024919,821
1250942,1024919,2861
1250942,1024919,8675
1255914,1024919,5814
1277749,1024919,2861
1282840,1024919,821
1282840,1024919,2861
1282840,1024919,8675
1302440,1024919,5814
1353136,1024919,2861
1353136,1024919,6301
1353739,1024919,2861
1390346,1024919,821
1390346,1024919,2861
1417672,1024919,2861
1417672,1024919,8675
1423769,1024919,2861
1426069,1024919,2861
1432084,1024919,821
1432708,1024919,2861
1439935,1024919,821
1439935,1024919,2861
1452494,1024919,821
1452494,1024919,2861
1452494,1024919,5814
1511061,1024919,821
1511061,1024919,2861
1533940,1024919,2861
1533940,1024919,5964
1019111,1024930,7183
1019594,1024930,7183
1023344,1024930,7183
1023557,1024930,7183
1027323,1024930,7183
1027371,1024930,7183
1057151,1024930,7183
1196095,1024930,7701
1336365,1024930,10989
1019581,1024943,2861
1019648,1024943,821
1019648,1024943,2861
1019833,1024943,2861
1019847,1024943,821
1019847,1024943,2800
1020029,1024943,821
1020029,1024943,2861
1020596,1024943,821
1020644,1024943,821
1020644,1024943,2861
1021168,1024943,821
1021168,1024943,2861
1021411,1024943,821
1021411,1024943,2861
1021433,1024943,821
1021433,1024943,2861
1022158,1024943,821
1022158,1024943,2861
1022160,1024943,821
1022160,1024943,2800
1023067,1024943,821
1023067,1024943,2861
1023068,1024943,821
1023068,1024943,2861
1023103,1024943,821
1023103,1024943,2861
1023560,1024943,821
1023560,1024943,2861
1023674,1024943,821
1023674,1024943,2861
1023863,1024943,2861
1023920,1024943,2800
1024644,1024943,821
1024696,1024943,821
1024696,1024943,2861
1024796,1024943,821
1024796,1024943,2861
1024837,1024943,821
1024837,1024943,2861
1024856,1024943,2861
1024919,1024943,821
1024919,1024943,2861
1025217,1024943,821
1025217,1024943,2861
1025346,1024943,821
1025346,1024943,2861
1025478,1024943,821
1025478,1024943,2861
1026331,1024943,2861
1026751,1024943,821
1026751,1024943,2861
1027197,1024943,821
1027344,1024943,821
1027344,1024943,2861
1028019,1024943,821
1028036,1024943,821
1028036,1024943,2861
1028546,1024943,2861
1029052,1024943,821
1029052,1024943,2861
1029260,1024943,821
1029260,1024943,2861
1029337,1024943,821
1029337,1024943,2861
1047265,1024943,821
1047265,1024943,2861
1062815,1024943,821
1062815,1024943,2861
1088433,1024943,2861
1134140,1024943,821
1134140,1024943,2861
1142018,1024943,821
1142018,1024943,2861
1162193,1024943,821
1189990,1024943,821
1189990,1024943,2861
1212596,1024943,821
1212596,1024943,2861
1243144,1024943,2861
1249117,1024943,821
1249117,1024943,2861
1250942,1024943,821
1250942,1024943,2861
1282840,1024943,821
1282840,1024943,2861
1390346,1024943,821
1390346,1024943,2861
1417672,1024943,2861
1432084,1024943,821
1439935,1024943,821
1439935,1024943,2861
1452494,1024943,821
1452494,1024943,2861
1511061,1024943,821
1511061,1024943,2800
1446174,1024950,304
1446174,1024950,425
1446174,1024950,2800
1028132,1024951,2892
1335627,1024951,2892
1022459,1024968,13119
1021497,1024975,6665
1027215,1024975,6665
1466329,1024975,6665
1019964,1025019,1188
1019964,1025019,3012
1020976,1025019,1188
1021998,1025019,1188
1022113,1025019,1188
1024003,1025019,1188
1024427,1025019,1188
1027805,1025019,1188
1172578,1025019,1188
1270596,1025019,1188
1270596,1025019,3012
1022116,1025024,31
1022116,1025024,4077
1023946,1025024,31
1027228,1025024,31
1027990,1025024,31
1029712,1025024,31
1029895,1025024,31
1030123,1025024,31
1048610,1025024,31
1053293,1025024,31
1054534,1025024,31
1095238,1025024,31
1212950,1025024,31
1217596,1025024,31
1458808,1025024,31
1499353,1025024,31
1023149,1025034,3835
1122799,1025034,4900
1019403,1025038,6422
1019409,1025038,6422
1023255,1025038,6422
1024000,1025038,6422
1024270,1025038,6422
1026071,1025038,6422
1026903,1025038,6422
1182679,1025038,6422
1427102,1025038,6422
1020899,1025051,10227
1024430,1025051,10227
1028134,1025051,10227
1030031,1025051,11658
1030124,1025051,10227
1022849,1025070,3196
1023342,1025070,2678
1023796,1025070,3134
1024036,1025070,2769
1024311,1025070,2557
1024702,1025070,2678
1025672,1025070,2557
1025772,1025070,2678
1025924,1025070,2678
1025934,1025070,2981
1026403,1025070,3073
1027491,1025070,2708
1028230,1025070,2557
1029098,1025070,2953
1029226,1025070,2678
1029382,1025070,2678
1029542,1025070,2557
1030126,1025070,2678
1038768,1025070,2557
1087976,1025070,2678
1322294,1025070,3104
1330635,1025070,2678
1024019,1025083,6088
1024391,1025083,3500
1024799,1025083,3653
1025324,1025083,3409
1025899,1025083,3835
1027381,1025083,3500
1228064,1025083,3592
1230227,1025083,3409
1020041,1025108,4230
1020329,1025108,4230
1020585,1025108,4230
1020627,1025108,4230
1021209,1025108,4230
1021751,1025108,4230
1021827,1025108,4230
1022964,1025108,4230
1023008,1025108,4230
1023018,1025108,4230
1023469,1025108,4322
1024051,1025108,4230
1024651,1025108,4230
1024810,1025108,4230
1025987,1025108,4230
1027915,1025108,4230
1028282,1025108,4230
1029719,1025108,4230
1029733,1025108,4230
1133969,1025108,4230
1252272,1025108,4230
1272416,1025108,12023
1305820,1025108,4230
1404564,1025108,4230
1464926,1025108,4230
1495446,1025108,4230
1019952,1025115,13149
1028178,1025115,9131
1029180,1025159,2131
1050956,1025159,1736
1019390,1025173,244
1019390,1025173,1249
1019390,1025173,1339
1019390,1025173,2101
1019390,1025173,8157
1024427,1025173,8126
1140674,1025173,8126
1023859,1025179,2099
1023859,1025179,5357
1019268,1025184,3012
1019848,1025184,3012
1026337,1025184,4534
1027860,1025184,6087
1028197,1025184,7975
1029796,1025184,7853
1061577,1025184,3012
1221731,1025184,3012
1287639,1025184,3012
1339692,1025184,3012
1430795,1025184,3012
1488310,1025184,3012
1018488,1025217,2861
1019581,1025217,2861
1019581,1025217,8675
1019593,1025217,2861
1019648,1025217,821
1019648,1025217,2861
1019648,1025217,8675
1019833,1025217,2861
1019847,1025217,821
1019847,1025217,2861
1020029,1025217,821
1020029,1025217,2861
1020029,1025217,8675
1020428,1025217,2861
1020596,1025217,821
1020596,1025217,2861
1020644,1025217,821
1020644,1025217,2861
1020644,1025217,5722
1021168,1025217,821
1021168,1025217,2861
1021168,1025217,12996
1021411,1025217,821
1021411,1025217,2861
1021411,1025217,5479
1021433,1025217,821
1021433,1025217,2861
1021984,1025217,2861
1022158,1025217,821
1022158,1025217,2861
1022158,1025217,8675
1022160,1025217,821
1022160,1025217,2861
1023067,1025217,821
1023067,1025217,2861
1023068,1025217,821
1023068,1025217,2861
1023068,1025217,6148
1023103,1025217,821
1023103,1025217,2861
1023560,1025217,821
1023560,1025217,2861
1023560,1025217,12966
1023674,1025217,821
1023674,1025217,2861
1023682,1025217,2861
1023836,1025217,2861
1023863,1025217,2861
1023920,1025217,2861
1024644,1025217,821
1024651,1025217,2861
1024696,1025217,821
1024696,1025217,2861
1024796,1025217,821
1024796,1025217,2861
1024837,1025217,821
1024837,1025217,2861
1024856,1025217,2861
1024919,1025217,821
1024919,1025217,2861
1024943,1025217,821
1024943,1025217,2861
1025346,1025217,821
1025346,1025217,2861
1025478,1025217,821
1025478,1025217,2861
1025478,1025217,12966
1025672,1025217,2861
1026331,1025217,2861
1026331,1025217,8675
1026751,1025217,821
1026751,1025217,2861
1027012,1025217,2861
1027197,1025217,821
1027344,1025217,821
1027344,1025217,2861
1028019,1025217,821
1028036,1025217,821
1028036,1025217,2861
1028546,1025217,2861
1029052,1025217,821
1029052,1025217,2861
1029052,1025217,5479
1029260,1025217,821
1029260,1025217,2861
1029260,1025217,12935
1029337,1025217,821
1029337,1025217,2861
1029337,1025217,5479
1029370,1025217,2861
1029542,1025217,2861
1029805,1025217,5479
1047265,1025217,821
1047265,1025217,2861
1062815,1025217,821
1062815,1025217,2861
1062815,1025217,8675
1088433,1025217,2861
1088433,1025217,8766
1113636,1025217,2861
1134140,1025217,821
1134140,1025217,2861
1134140,1025217,6787
1142018,1025217,821
1142018,1025217,2861
1142018,1025217,8675
1162193,1025217,821
1184758,1025217,2861
1188229,1025217,2861
1189990,1025217,821
1189990,1025217,2861
1212596,1025217,821
1212596,1025217,2861
1212596,1025217,5479
1243144,1025217,2861
1249117,1025217,821
1249117,1025217,2861
1250942,1025217,821
1250942,1025217,2861
1250942,1025217,8675
1277749,1025217,2861
1282840,1025217,821
1282840,1025217,2861
1282840,1025217,8675
1353136,1025217,2861
1353739,1025217,2861
1353739,1025217,9040
1390346,1025217,821
1390346,1025217,2861
1417672,1025217,2861
1417672,1025217,8675
1423769,1025217,2861
1426069,1025217,2861
1432084,1025217,821
1432708,1025217,2861
1439935,1025217,821
1439935,1025217,2861
1439935,1025217,5479
1452494,1025217,821
1452494,1025217,2861
1511061,1025217,821
1511061,1025217,2861
1533940,1025217,2861
1026392,1025249,4442
1018511,1025272,12966
1019580,1025272,12966
1019602,1025272,12966
1020477,1025272,12966
1020633,1025272,12966
1020851,1025272,12966
1020933,1025272,12966
1020983,1025272,12966
1021155,1025272,12966
1021780,1025272,12966
1021799,1025272,13119
1021888,1025272,13484
1021984,1025272,12966
1022111,1025272,12966
1022345,1025272,12966
1023342,1025272,12996
1023354,1025272,12966
1023979,1025272,19267
1024036,1025272,12966
1024050,1025272,12966
1024260,1025272,12966
1024264,1025272,12966
1024364,1025272,12966
1024481,1025272,12966
1024646,1025272,12966
1024702,1025272,12966
1024774,1025272,12966
1024884,1025272,12966
1025772,1025272,12996
1026032,1025272,12966
1026143,1025272,12996
1027491,1025272,12966
1027598,1025272,12966
1028025,1025272,12966
1028448,1025272,12966
1029015,1025272,15311
1029226,1025272,13423
1029382,1025272,12966
1029400,1025272,12966
1030126,1025272,12966
1067955,1025272,12966
1087976,1025272,12966
1139836,1025272,12966
1172258,1025272,12966
1184758,1025272,12966
1224524,1025272,12966
1311026,1025272,12966
1330635,1025272,12966
1378757,1025272,12966
1423769,1025272,12966
1024391,1025324,3500
1024799,1025324,3653
1025083,1025324,3409
1025899,1025324,3835
1027381,1025324,3500
1228064,1025324,3592
1230227,1025324,640
1018488,1025346,2861
1019581,1025346,2861
1019593,1025346,2861
1019593,1025346,3653
1019648,1025346,821
1019648,1025346,2861
1019833,1025346,2861
1019847,1025346,821
1019847,1025346,2861
1020029,1025346,821
1020029,1025346,2861
1020428,1025346,2861
1020596,1025346,821
1020596,1025346,2861
1020644,1025346,821
1020644,1025346,2861
1021168,1025346,821
1021168,1025346,2861
1021411,1025346,821
1021411,1025346,2861
1021433,1025346,821
1021433,1025346,2861
1021433,1025346,3653
1021984,1025346,2861
1022158,1025346,821
1022158,1025346,2861
1022160,1025346,821
1022160,1025346,2861
1022849,1025346,3653
1023067,1025346,821
1023067,1025346,2861
1023068,1025346,821
1023068,1025346,2861
1023103,1025346,821
1023103,1025346,2861
1023103,1025346,3653
1023560,1025346,821
1023560,1025346,2861
1023674,1025346,821
1023674,1025346,2861
1023682,1025346,2861
1023836,1025346,2861
1023863,1025346,2861
1023920,1025346,2861
1024644,1025346,821
1024651,1025346,2861
1024696,1025346,821
1024696,1025346,2861
1024696,1025346,3653
1024796,1025346,821
1024796,1025346,2861
1024796,1025346,3653
1024837,1025346,821
1024837,1025346,2861
1024856,1025346,2861
1024919,1025346,821
1024919,1025346,2861
1024943,1025346,821
1024943,1025346,2861
1025217,1025346,821
1025217,1025346,2861
1025478,1025346,821
1025478,1025346,2861
1025672,1025346,2861
1026331,1025346,2861
1026751,1025346,821
1026751,1025346,2861
1026751,1025346,3653
1027012,1025346,2861
1027197,1025346,821
1027344,1025346,821
1027344,1025346,2861
1027344,1025346,3653
1028019,1025346,821
1028036,1025346,821
1028036,1025346,2861
1028036,1025346,3653
1028546,1025346,2861
1028546,1025346,9131
1029052,1025346,821
1029052,1025346,2861
1029165,1025346,3653
1029260,1025346,821
1029260,1025346,2861
1029337,1025346,821
1029337,1025346,2861
1029370,1025346,2861
1029542,1025346,2861
1047265,1025346,821
1047265,1025346,2861
1060571,1025346,3653
1062815,1025346,821
1062815,1025346,2861
1088433,1025346,2861
1113636,1025346,2861
1134140,1025346,821
1134140,1025346,2861
1142018,1025346,821
1142018,1025346,2861
1162193,1025346,821
1184758,1025346,2861
1184758,1025346,3653
1188229,1025346,2861
1189990,1025346,821
1189990,1025346,2861
1212596,1025346,821
1212596,1025346,2861
1243144,1025346,2861
1243144,1025346,3653
1249117,1025346,821
1249117,1025346,2861
1249117,1025346,3653
1250942,1025346,821
1250942,1025346,2861
1277749,1025346,2861
1282840,1025346,821
1282840,1025346,2861
1322294,1025346,3653
1353136,1025346,2861
1353739,1025346,2861
1390346,1025346,821
1390346,1025346,2861
1390346,1025346,3653
1417672,1025346,2861
1423769,1025346,2861
1423769,1025346,3653
1426069,1025346,2861
1426069,1025346,3653
1432084,1025346,821
1432708,1025346,2861
1439935,1025346,821
1439935,1025346,2861
1452494,1025346,821
1452494,1025346,2861
1511061,1025346,821
1511061,1025346,2861
1533940,1025346,2861
1018705,1025365,151
1020562,1025365,4018
1026410,1025389,10439
1028425,1025389,2861
1028425,1025389,10439
1029071,1025389,3012
1029091,1025389,10439
1029691,1025389,3012
1029741,1025389,3012
1029959,1025389,10439
1066060,1025389,10439
1238529,1025389,2343
1238529,1025389,10439
1255914,1025389,10439
1408843,1025389,4261
1448014,1025389,2616
1024604,1025398,6545
1139498,1025398,6545
1019535,1025410,12905
1019952,1025410,12905
1020805,1025410,12905
1023573,1025410,12905
1024849,1025410,12905
1027597,1025410,12905
1028521,1025410,12905
1134585,1025410,12905
1158289,1025410,12905
1444870,1025410,12905
1018488,1025478,2861
1019581,1025478,2861
1019581,1025478,12966
1019593,1025478,2861
1019648,1025478,821
1019648,1025478,2861
1019648,1025478,12966
1019833,1025478,2861
1019847,1025478,821
1019847,1025478,2861
1020029,1025478,821
1020029,1025478,2861
1020029,1025478,12966
1020428,1025478,2861
1020596,1025478,821
1020596,1025478,2861
1020644,1025478,821
1020644,1025478,2861
1020644,1025478,12966
1021168,1025478,821
1021168,1025478,2861
1021168,1025478,12996
1021411,1025478,821
1021411,1025478,2861
1021411,1025478,12966
1021433,1025478,821
1021433,1025478,2861
1021984,1025478,2861
1022158,1025478,821
1022158,1025478,2861
1022158,1025478,12966
1022160,1025478,821
1022160,1025478,2861
1023067,1025478,821
1023067,1025478,2861
1023068,1025478,821
1023068,1025478,2861
1023068,1025478,12966
1023103,1025478,821
1023103,1025478,2861
1023560,1025478,821
1023560,1025478,2861
1023560,1025478,12966
1023674,1025478,821
1023674,1025478,2861
1023682,1025478,2861
1023836,1025478,2861
1023863,1025478,2861
1023920,1025478,2861
1024644,1025478,821
1024651,1025478,2861
1024696,1025478,821
1024696,1025478,2861
1024796,1025478,821
1024796,1025478,2861
1024837,1025478,821
1024837,1025478,2861
1024856,1025478,2861
1024919,1025478,821
1024919,1025478,2861
1024943,1025478,821
1024943,1025478,2861
1025217,1025478,821
1025217,1025478,2861
1025217,1025478,12966
1025346,1025478,821
1025346,1025478,2861
1025672,1025478,2861
1026331,1025478,2861
1026331,1025478,12966
1026751,1025478,821
1026751,1025478,2861
1027012,1025478,2861
1027197,1025478,821
1027344,1025478,821
1027344,1025478,2861
1028019,1025478,821
1028036,1025478,821
1028036,1025478,2861
1028546,1025478,2861
1029052,1025478,821
1029052,1025478,2861
1029052,1025478,12966
1029260,1025478,821
1029260,1025478,2861
1029260,1025478,12966
1029337,1025478,821
1029337,1025478,2861
1029337,1025478,12966
1029370,1025478,2861
1029542,1025478,2861
1029805,1025478,12966
1047265,1025478,821
1047265,1025478,2861
1062815,1025478,821
1062815,1025478,2861
1062815,1025478,12966
1088433,1025478,2861
1088433,1025478,12966
1113636,1025478,2861
1134140,1025478,821
1134140,1025478,2861
1134140,1025478,12966
1142018,1025478,821
1142018,1025478,2861
1142018,1025478,12966
1162193,1025478,821
1184758,1025478,2861
1188229,1025478,2861
1189990,1025478,821
1189990,1025478,2861
1212596,1025478,821
1212596,1025478,2861
1212596,1025478,12966
1243144,1025478,2861
1249117,1025478,821
1249117,1025478,2861
1250942,1025478,821
1250942,1025478,2861
1250942,1025478,12966
1277749,1025478,2861
1282840,1025478,821
1282840,1025478,2861
1282840,1025478,12966
1353136,1025478,2861
1353739,1025478,2861
1353739,1025478,12966
1390346,1025478,821
1390346,1025478,2861
1417672,1025478,2861
1417672,1025478,12966
1423769,1025478,2861
1426069,1025478,2861
1432084,1025478,821
1432708,1025478,2861
1439935,1025478,821
1439935,1025478,2861
1439935,1025478,12966
1452494,1025478,821
1452494,1025478,2861
1511061,1025478,821
1511061,1025478,2861
1533940,1025478,2861
1430795,1025516,1673
1430795,1025516,3319
1018695,1025549,151
